project,entity,run_id,run_name,training_task,method,state,status,result_source,run_url,run_dir,has_output_log,seed,global_batch_size,train_steps_used,micro_batch_size,lr,temperature_eval,rollout_epoch,num_env_eval,eval_rollout_epoch,eval_episodes_per_task,lora_path,log_path,return,reward,episode_len,success_once,success_at_end,task_0_success,task_0_success_total,task_1_success,task_1_success_total,task_2_success,task_2_success_total,task_3_success,task_3_success_total,task_4_success,task_4_success_total,task_5_success,task_5_success_total,task_6_success,task_6_success_total,task_7_success,task_7_success_total,task_8_success,task_8_success_total,task_9_success,task_9_success_total,trn_avg,hld_avg,comment_tag,teacher_type_comment,teacher_lr_comment,student_train_steps_comment,objective_comment,adv_norm_comment,rollouts_per_step_comment,data_note_comment
rlinf,anmari-epfl,pa9v5q4n,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_25_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/pa9v5q4n,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_25_seed_184_rpt_320__pa9v5q4n,True,184,8192,25.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_25/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_25_20260518_092158,0.6765625,0.0013214111328125,512.0,0.5109374962747097,0.13531249975785614,0.55625,320.0,0.525,320.0,0.859375,320.0,0.671875,320.0,0.3875,320.0,0.0625,320.0,0.715625,320.0,0.596875,320.0,0.565625,320.0,0.16875,320.0,0.6,0.421875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,59c94nxf,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_50_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/59c94nxf,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_50_seed_184_rpt_320__59c94nxf,True,184,8192,50.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_50/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_50_20260518_092200,0.73125,0.00142822265625,512.0,0.5562500052154065,0.14625000040978192,0.678125,320.0,0.734375,320.0,0.89375,320.0,0.684375,320.0,0.409375,320.0,0.05625,320.0,0.721875,320.0,0.58125,320.0,0.615625,320.0,0.1875,320.0,0.6799999999999999,0.4325,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,qwa16vvp,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_75_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/qwa16vvp,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_75_seed_184_rpt_320__qwa16vvp,True,184,8192,75.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_75/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_75_20260518_092200,0.740625,0.001446533203125,512.0,0.5471875011920929,0.14812500048428773,0.603125,320.0,0.778125,320.0,0.890625,320.0,0.6375,320.0,0.396875,320.0,0.0625,320.0,0.690625,320.0,0.609375,320.0,0.609375,320.0,0.19375,320.0,0.66125,0.433125,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,f67fynbv,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_100_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/f67fynbv,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_100_seed_184_rpt_320__f67fynbv,True,184,8192,100.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_100/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_100_20260518_092204,0.4203125,0.0008209228515625,512.0,0.5184375017881393,0.0840625009033829,0.503125,320.0,0.303125,320.0,0.85,320.0,0.709375,320.0,0.73125,320.0,0.03125,320.0,0.73125,320.0,0.571875,320.0,0.403125,320.0,0.35,320.0,0.619375,0.4175,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,c6qgf0gu,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_125_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/c6qgf0gu,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_125_seed_184_rpt_320__c6qgf0gu,True,184,8192,125.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_125/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_125_20260518_092208,0.446875,0.000872802734375,512.0,0.5231249980628491,0.08937500026077032,0.4875,320.0,0.259375,320.0,0.89375,320.0,0.75,320.0,0.73125,320.0,0.04375,320.0,0.75,320.0,0.590625,320.0,0.384375,320.0,0.340625,320.0,0.624375,0.421875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,043ar47r,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_150_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/043ar47r,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_150_seed_184_rpt_320__043ar47r,True,184,8192,150.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_150/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_150_20260518_092207,0.459375,0.000897216796875,512.0,0.5137499988079071,0.09187499973922968,0.5125,320.0,0.265625,320.0,0.8375,320.0,0.7625,320.0,0.734375,320.0,0.040625,320.0,0.7,320.0,0.528125,320.0,0.425,320.0,0.33125,320.0,0.6224999999999999,0.40499999999999997,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,33r0czl8,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_175_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/33r0czl8,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_175_seed_184_rpt_320__33r0czl8,True,184,8192,175.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_175/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_175_20260518_092207,0.4484375,0.0008758544921875,512.0,0.5078124970197677,0.08968749993946404,0.4875,320.0,0.271875,320.0,0.85,320.0,0.74375,320.0,0.728125,320.0,0.040625,320.0,0.684375,320.0,0.55625,320.0,0.396875,320.0,0.31875,320.0,0.61625,0.399375,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,rc41ygo1,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_200_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/rc41ygo1,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_200_seed_184_rpt_320__rc41ygo1,True,184,8192,200.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_200/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_200_20260518_092207,0.4421875,0.0008636474609375,512.0,0.5193750038743019,0.08843750045634806,0.44375,320.0,0.28125,320.0,0.865625,320.0,0.7375,320.0,0.78125,320.0,0.04375,320.0,0.740625,320.0,0.55,320.0,0.425,320.0,0.325,320.0,0.621875,0.416875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,be9tvfr6,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_25_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/be9tvfr6,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_25_seed_184_rpt_320__be9tvfr6,True,184,8192,25.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_25/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_25_20260518_092204,0.4734375,0.0009246826171875,512.0,0.5021874979138374,0.0946875001769513,0.503125,320.0,0.25625,320.0,0.865625,320.0,0.675,320.0,0.615625,320.0,0.04375,320.0,0.759375,320.0,0.6,320.0,0.415625,320.0,0.2875,320.0,0.583125,0.42125,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,km1f7qom,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_50_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/km1f7qom,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_50_seed_184_rpt_320__km1f7qom,True,184,8192,50.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_50/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_50_20260518_092205,0.4203125,0.0008209228515625,512.0,0.496875,0.08406250048428773,0.46875,320.0,0.271875,320.0,0.8625,320.0,0.7125,320.0,0.6375,320.0,0.034375,320.0,0.73125,320.0,0.584375,320.0,0.390625,320.0,0.275,320.0,0.590625,0.403125,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,ta76vmp3,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_75_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/ta76vmp3,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_75_seed_184_rpt_320__ta76vmp3,True,184,8192,75.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_75/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_75_20260518_092205,0.4203125,0.0008209228515625,512.0,0.5218749955296517,0.0840625012293458,0.46875,320.0,0.303125,320.0,0.871875,320.0,0.734375,320.0,0.696875,320.0,0.025,320.0,0.753125,320.0,0.5875,320.0,0.43125,320.0,0.346875,320.0,0.615,0.4287500000000001,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,63gpfy9i,eval_full_opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_1_seed184_spatial_step_25_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/63gpfy9i,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_1_seed184_spatial_step_25_seed_184_rpt_320__63gpfy9i,True,184,8192,25.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_1_seed184_spatial/checkpoints/global_step_25/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_1_seed184_spatial_step_25_20260516_174357,0.553125,0.001080322265625,512.0,0.5181250035762787,0.11062500011175871,0.7,320.0,0.546875,320.0,0.93125,320.0,0.80625,320.0,0.3875,320.0,0.025,320.0,0.9125,320.0,0.73125,320.0,0.046875,320.0,0.09375,320.0,0.6743750000000001,0.361875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,b6u91xm4,eval_full_opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_1_seed184_spatial_step_50_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/b6u91xm4,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_1_seed184_spatial_step_50_seed_184_rpt_320__b6u91xm4,True,184,8192,50.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_1_seed184_spatial/checkpoints/global_step_50/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_1_seed184_spatial_step_50_20260516_174613,0.4015625,0.0007843017578125,512.0,0.3343749985098839,0.08031250031199307,0.603125,320.0,0.059375,320.0,0.790625,320.0,0.7125,320.0,0.29375,320.0,0.00625,320.0,0.440625,320.0,0.43125,320.0,0.003125,320.0,0.003125,320.0,0.491875,0.176875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,0v24vntu,eval_full_opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_1_seed184_spatial_step_75_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/0v24vntu,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_1_seed184_spatial_step_75_seed_184_rpt_320__0v24vntu,True,184,8192,75.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_1_seed184_spatial/checkpoints/global_step_75/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_1_seed184_spatial_step_75_20260516_174621,0.528125,0.001031494140625,512.0,0.26999999769032,0.10562499985098839,0.478125,320.0,0.371875,320.0,0.609375,320.0,0.596875,320.0,0.1,320.0,0.01875,320.0,0.234375,320.0,0.290625,320.0,0.0,320.0,0.0,320.0,0.43125,0.10875000000000001,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,2x0kw3gz,eval_full_opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_4_seed184_spatial_step_25_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/2x0kw3gz,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_4_seed184_spatial_step_25_seed_184_rpt_320__2x0kw3gz,True,184,8192,25.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_4_seed184_spatial/checkpoints/global_step_25/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_4_seed184_spatial_step_25_20260516_174635,0.409375,0.000799560546875,512.0,0.3521874979138374,0.08187500047497451,0.325,320.0,0.034375,320.0,0.878125,320.0,0.5125,320.0,0.396875,320.0,0.00625,320.0,0.865625,320.0,0.475,320.0,0.00625,320.0,0.021875,320.0,0.429375,0.275,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,uf6e0jg8,eval_full_opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_4_seed184_spatial_step_50_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/uf6e0jg8,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_4_seed184_spatial_step_50_seed_184_rpt_320__uf6e0jg8,True,184,8192,50.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_4_seed184_spatial/checkpoints/global_step_50/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps100_si25_task_4_seed184_spatial_step_50_20260516_174706,0.2546875,0.0004974365234375,512.0,0.3268750011920929,0.0509375003632158,0.375,320.0,0.009375,320.0,0.878125,320.0,0.4,320.0,0.396875,320.0,0.0,320.0,0.859375,320.0,0.334375,320.0,0.015625,320.0,0.0,320.0,0.41187500000000005,0.241875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,d87a9c2v,eval_full_opd_sftteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_100_seed_184_rpt_320,1.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/d87a9c2v,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_100_seed_184_rpt_320__d87a9c2v,False,184,8192,100.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial/checkpoints/global_step_100/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_100_20260519_060114,0.2265625,0.0004425048828125,512.0,0.15437500029802323,0.045312500768341125,0.046875,320.0,0.303125,320.0,0.415625,320.0,0.346875,320.0,0.028125,320.0,0.003125,320.0,0.034375,320.0,0.365625,320.0,0.0,320.0,0.0,320.0,0.228125,0.08062499999999999,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,3iaqgcaz,eval_full_opd_sftteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_125_seed_184_rpt_320,1.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/3iaqgcaz,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_125_seed_184_rpt_320__3iaqgcaz,False,184,8192,125.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial/checkpoints/global_step_125/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_125_20260519_060114,0.0828125,0.0001617431640625,512.0,0.08687500050291419,0.01656250029336661,0.003125,320.0,0.33125,320.0,0.14375,320.0,0.08125,320.0,0.0,320.0,0.0,320.0,0.009375,320.0,0.3,320.0,0.0,320.0,0.0,320.0,0.11187499999999999,0.061875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
